Year,Date,State,Magnitude,Injuries/Fatalities,len,Travel (km)
1997,07-May-97,NE,0,0,2.5,4.023
1997,07-May-97,KS,0,0,5,8.047
1997,07-May-97,OK,0,0,2,3.219
1997,07-May-97,KS,0,0,0.1,0.161
1997,07-May-97,TX,0,0,0.2,0.322
1997,07-May-97,TX,0,0,0.5,0.805
1997,07-May-97,OK,0,0,0.1,0.161
1997,07-May-97,OK,0,0,0.1,0.161
1997,07-May-97,OK,0,0,0.1,0.161
1997,07-May-97,TX,0,0,1,1.609
1997,07-May-97,TX,0,0,0.1,0.161
1997,07-May-97,OK,0,0,0.1,0.161
1997,07-May-97,OK,0,0,0.1,0.161
1997,08-May-97,TX,0,0,0.1,0.161
1997,08-May-97,TX,1,0,0.8,1.287
1997,08-May-97,TX,0,0,0.1,0.161
1997,08-May-97,TX,0,0,0.1,0.161
1997,09-May-97,TX,1,0,0.1,0.161
1997,09-May-97,TX,0,0,0.1,0.161
1997,12-May-97,IA,0,0,6.7,10.783
1997,12-May-97,IA,0,0,0.1,0.161
1997,12-May-97,IA,0,0,8,12.875
1997,15-May-97,TX,0,0,0.1,0.161
1997,15-May-97,TX,0,0,0.1,0.161
1997,15-May-97,TX,0,0,0.2,0.322
1997,18-May-97,IA,1,0,3.2,5.15
1997,18-May-97,KS,0,0,0.5,0.805
1997,18-May-97,KS,0,0,0.5,0.805
1997,18-May-97,KS,0,0,0.2,0.322
1997,18-May-97,IA,0,0,0.1,0.161
1997,19-May-97,TX,1,0,0.1,0.161
1997,19-May-97,TX,1,0,1,1.609
1997,19-May-97,TX,0,0,0.1,0.161
1997,21-May-97,LA,0,0,1,1.609
1997,21-May-97,TX,0,0,0.1,0.161
1997,21-May-97,TX,0,0,0.2,0.322
1997,22-May-97,LA,0,0,0.5,0.805
1997,22-May-97,TX,0,0,0.1,0.161
1997,23-May-97,TX,0,0,0.1,0.161
1997,24-May-97,LA,0,0,0.6,0.966
1997,24-May-97,NE,0,0,0.1,0.161
1997,25-May-97,OK,1,0,2.5,4.023
1997,25-May-97,KS,0,0,2,3.219
1997,25-May-97,KS,0,0,3,4.828
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,OK,2,2,6,9.656
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,OK,0,0,0.2,0.322
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,OK,1,0,0.5,0.805
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,TX,1,0,0.5,0.805
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,KS,0,0,2,3.219
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,OK,0,0,0.5,0.805
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,KS,1,0,1,1.609
1997,25-May-97,TX,0,0,0.1,0.161
1997,25-May-97,KS,2,0,8,12.875
1997,25-May-97,TX,2,0,1,1.609
1997,25-May-97,TX,0,0,0.1,0.161
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,KS,0,0,0.1,0.161
1997,25-May-97,KS,0,0,9,14.484
1997,25-May-97,TX,0,0,0.5,0.805
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,TX,1,0,3,4.828
1997,25-May-97,KS,0,0,1,1.609
1997,25-May-97,TX,0,0,0.1,0.161
1997,25-May-97,KS,0,0,0.5,0.805
1997,25-May-97,OK,0,0,0.1,0.161
1997,25-May-97,TX,0,0,2,3.219
1997,25-May-97,KS,0,0,0.5,0.805
1997,26-May-97,OK,1,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,1,0,5,8.047
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,2,0,8.1,13.036
1997,26-May-97,OK,0,0,1.5,2.414
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,1,0,2,3.219
1997,26-May-97,OK,1,0,2,3.219
1997,26-May-97,OK,1,0,4,6.437
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,3,1,5,8.047
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,1,0,4.3,6.92
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,OK,0,0,0.1,0.161
1997,26-May-97,TX,0,0,0.1,0.161
1997,27-May-97,TX,2,0,2,3.219
1997,27-May-97,TX,0,0,0.2,0.322
1997,27-May-97,TX,3,0,3.7,5.955
1997,27-May-97,TX,0,0,0.2,0.322
1997,27-May-97,TX,3,0,1.4,2.253
1997,27-May-97,TX,1,0,0.2,0.322
1997,27-May-97,TX,1,0,0.5,0.805
1997,27-May-97,TX,1,0,2.4,3.862
1997,27-May-97,TX,2,0,2,3.219
1997,27-May-97,TX,2,0,0.5,0.805
1997,27-May-97,TX,1,0,0.5,0.805
1997,27-May-97,TX,5,39,5.1,8.208
1997,27-May-97,TX,0,0,0.2,0.322
1997,27-May-97,TX,3,15,9.2,14.806
1997,27-May-97,TX,1,0,0.2,0.322
1997,27-May-97,TX,4,6,5.6,9.012
1997,27-May-97,TX,1,0,3.5,5.633
1997,27-May-97,TX,0,0,0.2,0.322
1997,27-May-97,TX,0,0,0.7,1.127
1997,27-May-97,TX,0,0,1,1.609
1997,28-May-97,LA,0,0,1,1.609
1997,28-May-97,TX,0,0,0.5,0.805
1997,28-May-97,LA,0,0,1,1.609
1997,28-May-97,TX,0,0,0.1,0.161
1997,29-May-97,KS,0,0,0.2,0.322
1997,29-May-97,KS,0,0,0.3,0.483
1997,29-May-97,KS,0,0,0.2,0.322
1997,29-May-97,KS,0,0,0.5,0.805
1997,29-May-97,KS,0,0,1.7,2.736
1997,29-May-97,KS,0,0,0.2,0.322
1997,29-May-97,KS,0,0,5,8.047
1997,29-May-97,OK,0,0,0.1,0.161
1997,29-May-97,TX,0,0,0.1,0.161
1997,29-May-97,TX,0,0,0.3,0.483
1997,29-May-97,TX,0,0,0.1,0.161
1997,30-May-97,TX,0,0,0.1,0.161
1997,30-May-97,TX,1,2,5,8.047
1997,30-May-97,TX,1,0,0.5,0.805
1997,31-May-97,TX,0,0,0.1,0.161
1997,01-Jun-97,NE,0,0,0.1,0.161
1997,01-Jun-97,NE,0,0,0.1,0.161
1997,04-Jun-97,TX,0,0,0.3,0.483
1997,05-Jun-97,IA,1,0,13.5,21.726
1997,06-Jun-97,TX,0,0,8,12.875
1997,07-Jun-97,TX,0,0,0.8,1.287
1997,07-Jun-97,TX,1,0,10,16.093
1997,08-Jun-97,TX,1,0,0.1,0.161
1997,08-Jun-97,TX,0,0,0.2,0.322
1997,09-Jun-97,TX,0,0,0.1,0.161
1997,11-Jun-97,SD,0,0,0.1,0.161
1997,11-Jun-97,KS,0,0,1.5,2.414
1997,11-Jun-97,TX,1,0,2,3.219
1997,11-Jun-97,TX,0,0,0.1,0.161
1997,11-Jun-97,TX,3,13,9,14.484
1997,11-Jun-97,NE,0,0,0.5,0.805
1997,11-Jun-97,TX,1,0,0.5,0.805
1997,11-Jun-97,TX,0,0,0.5,0.805
1997,11-Jun-97,TX,0,0,0.1,0.161
1997,11-Jun-97,NE,1,0,6,9.656
1997,11-Jun-97,TX,1,0,4,6.437
1997,11-Jun-97,NE,0,0,0.5,0.805
1997,11-Jun-97,TX,1,0,1,1.609
1997,11-Jun-97,KS,0,0,0.1,0.161
1997,11-Jun-97,TX,1,0,9,14.484
1997,11-Jun-97,TX,0,0,0.1,0.161
1997,11-Jun-97,TX,0,0,0.1,0.161
1997,12-Jun-97,TX,0,0,0.1,0.161
1997,12-Jun-97,TX,0,0,0.1,0.161
1997,12-Jun-97,TX,0,0,0.5,0.805
1997,12-Jun-97,TX,1,0,11,17.703
1997,13-Jun-97,TX,0,0,0.1,0.161
1997,13-Jun-97,TX,0,0,0.1,0.161
1997,14-Jun-97,TX,0,0,0.2,0.322
1997,14-Jun-97,TX,0,0,0.1,0.161
1997,14-Jun-97,TX,0,0,0.2,0.322
1997,14-Jun-97,TX,0,0,0.1,0.161
1997,14-Jun-97,TX,0,0,0.2,0.322
1997,14-Jun-97,TX,0,0,0.1,0.161
1997,14-Jun-97,NE,1,0,0.1,0.161
1997,14-Jun-97,TX,0,0,0.1,0.161
1997,14-Jun-97,TX,0,0,0.1,0.161
1997,15-Jun-97,SD,0,0,0.1,0.161
1997,15-Jun-97,OK,1,2,0.5,0.805
1997,15-Jun-97,IA,1,0,19.5,31.382
1997,16-Jun-97,TX,0,0,0.2,0.322
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,OK,0,0,0.1,0.161
1997,16-Jun-97,OK,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,1,0,1,1.609
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.2,0.322
1997,16-Jun-97,OK,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,1,0,0.7,1.127
1997,16-Jun-97,OK,0,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,16-Jun-97,TX,1,0,6.5,10.461
1997,16-Jun-97,TX,1,0,0.1,0.161
1997,16-Jun-97,TX,0,0,0.1,0.161
1997,17-Jun-97,TX,1,1,0.2,0.322
1997,21-Jun-97,SD,0,0,0.1,0.161
1997,21-Jun-97,TX,0,0,1,1.609
1997,21-Jun-97,TX,0,0,0.5,0.805
1997,22-Jun-97,SD,0,0,0.1,0.161
1997,22-Jun-97,SD,0,0,0.2,0.322
1997,22-Jun-97,TX,0,0,0.5,0.805
1997,22-Jun-97,SD,0,0,0.2,0.322
1997,22-Jun-97,SD,0,0,0.2,0.322
1997,22-Jun-97,SD,1,0,0.5,0.805
1997,22-Jun-97,SD,1,0,0.8,1.287
1997,22-Jun-97,SD,0,0,0.1,0.161
1997,22-Jun-97,SD,0,0,0.1,0.161
1997,24-Jun-97,SD,0,0,0.1,0.161
1997,25-Jun-97,NE,0,0,0.1,0.161
1997,25-Jun-97,NE,0,0,0.1,0.161
1997,25-Jun-97,NE,0,0,0.1,0.161
1997,25-Jun-97,NE,0,0,0.2,0.322
1997,25-Jun-97,KS,0,0,0.1,0.161
1997,29-Jun-97,NE,0,0,6.5,10.461
1997,29-Jun-97,KS,0,0,0.5,0.805
1997,01-Jul-97,KS,1,0,2,3.219
1997,05-Jul-97,KS,0,0,0.1,0.161
1997,05-Jul-97,KS,0,0,2,3.219
1997,05-Jul-97,TX,0,0,0.1,0.161
1997,06-Jul-97,NE,0,0,0.1,0.161
1997,06-Jul-97,NE,0,0,0.1,0.161
1997,07-Jul-97,SD,0,0,0.1,0.161
1997,07-Jul-97,IA,0,0,0.1,0.161
1997,07-Jul-97,SD,0,0,0.1,0.161
1997,07-Jul-97,SD,0,0,0.1,0.161
1997,07-Jul-97,IA,0,0,0.1,0.161
1997,07-Jul-97,SD,0,0,0.3,0.483
1997,07-Jul-97,IA,0,0,0.1,0.161
1997,07-Jul-97,IA,0,0,1,1.609
1997,13-Jul-97,KS,1,3,2.5,4.023
1997,13-Jul-97,KS,0,0,4,6.437
1997,13-Jul-97,KS,0,0,0.5,0.805
1997,14-Jul-97,TX,0,3,1.5,2.414
1997,16-Jul-97,TX,0,0,0.5,0.805
1997,16-Jul-97,SD,0,0,0.5,0.805
1997,16-Jul-97,SD,1,0,2,3.219
1997,17-Jul-97,OK,0,0,0.1,0.161
1997,18-Jul-97,SD,0,0,0.3,0.483
1997,20-Jul-97,IA,0,0,3,4.828
1997,21-Jul-97,NE,0,0,0.1,0.161
1997,24-Jul-97,SD,0,0,0.1,0.161
1997,24-Jul-97,SD,0,0,0.1,0.161
1997,24-Jul-97,SD,1,0,1,1.609
1997,24-Jul-97,SD,0,0,0.1,0.161
1997,24-Jul-97,SD,0,0,2,3.219
1997,26-Jul-97,IA,1,0,1,1.609
1997,27-Jul-97,IA,0,0,0.5,0.805
1997,27-Jul-97,IA,0,0,0.1,0.161
1997,27-Jul-97,KS,1,0,1.3,2.092
1997,27-Jul-97,SD,0,0,0.2,0.322
1997,01-Aug-97,KS,0,0,0.5,0.805
1997,01-Aug-97,KS,0,0,0.5,0.805
1997,02-Aug-97,SD,0,0,0.3,0.483
1997,03-Aug-97,NE,0,0,0.3,0.483
1997,13-Aug-97,KS,0,0,0.2,0.322
1997,14-Aug-97,IA,0,0,0.2,0.322
1997,16-Aug-97,KS,0,0,0.8,1.287
1997,16-Aug-97,IA,0,0,0.2,0.322
1997,16-Aug-97,IA,0,0,0.3,0.483
1997,17-Aug-97,TX,0,0,0.5,0.805
1997,17-Aug-97,TX,0,0,0.1,0.161
1997,18-Aug-97,KS,0,0,0.5,0.805
1997,18-Aug-97,KS,0,0,1.5,2.414
1997,18-Aug-97,OK,0,0,0.5,0.805
1997,20-Aug-97,KS,0,0,0.4,0.644
1997,21-Aug-97,NE,0,0,2.3,3.701
1997,21-Aug-97,NE,0,0,11,17.703
1997,21-Aug-97,NE,0,0,0.1,0.161
1997,21-Aug-97,NE,1,0,0.3,0.483
1997,22-Aug-97,TX,0,0,0.1,0.161
1997,23-Aug-97,IA,1,0,5,8.047
1997,26-Aug-97,NE,0,0,0.1,0.161
1997,27-Aug-97,SD,0,0,0.1,0.161
1997,28-Aug-97,NE,0,0,0.1,0.161
1997,28-Aug-97,NE,0,0,0.1,0.161
1997,28-Aug-97,NE,0,0,0.1,0.161
1997,28-Aug-97,NE,0,0,0.1,0.161
1997,08-Sep-97,SD,0,0,0.1,0.161
1997,08-Sep-97,SD,0,0,0.1,0.161
1997,08-Sep-97,OK,0,0,0.1,0.161
1997,08-Sep-97,OK,0,0,0.1,0.161
1997,22-Sep-97,TX,0,0,1,1.609
1997,08-Oct-97,KS,0,0,0.2,0.322
1997,08-Oct-97,KS,0,0,3,4.828
1997,08-Oct-97,KS,0,0,2.5,4.023
1997,08-Oct-97,KS,0,0,0.1,0.161
1997,08-Oct-97,KS,0,0,0.2,0.322
1997,08-Oct-97,KS,0,0,1,1.609
1997,08-Oct-97,OK,0,0,2,3.219
1997,08-Oct-97,OK,1,0,0.5,0.805
1997,08-Oct-97,KS,1,0,12,19.312
1997,11-Oct-97,SD,0,0,0.2,0.322
1997,23-Oct-97,TX,1,0,0.1,0.161
1997,23-Oct-97,TX,1,0,3,4.828
1997,23-Oct-97,TX,1,0,2,3.219
1997,23-Oct-97,TX,2,0,7,11.265
1997,23-Oct-97,TX,0,0,0.2,0.322
1997,23-Oct-97,TX,1,0,3,4.828
1997,23-Oct-97,TX,0,0,2,3.219
1997,23-Oct-97,TX,0,0,0.2,0.322
1997,23-Oct-97,TX,2,1,5,8.047
1997,23-Oct-97,TX,1,0,20,32.187
1997,23-Oct-97,TX,0,0,2,3.219
1997,23-Oct-97,TX,0,0,0.2,0.322
1997,23-Oct-97,TX,1,0,4,6.437
1997,23-Oct-97,TX,0,0,11,17.703
1997,23-Oct-97,TX,0,0,10,16.093
1997,23-Oct-97,TX,1,0,3,4.828
1997,23-Oct-97,TX,1,2,5,8.047
1997,23-Oct-97,LA,2,4,4,6.437
1997,23-Oct-97,LA,1,0,5,8.047
1997,23-Oct-97,LA,0,0,5,8.047
1997,24-Oct-97,LA,1,0,3,4.828
1997,25-Oct-97,TX,0,1,0.5,0.805
1997,05-Nov-97,TX,0,0,0.1,0.161
1997,21-Nov-97,LA,1,1,3,4.828
1997,21-Nov-97,LA,2,43,9,14.484
1997,21-Nov-97,LA,1,0,1,1.609
1997,28-Nov-97,TX,1,0,0.8,1.287
1997,28-Nov-97,TX,1,0,1.9,3.058
1997,28-Nov-97,LA,0,0,3.6,5.794
1998,04-Jan-98,TX,0,0,0.1,0.161
1998,05-Jan-98,TX,0,0,2.1,3.38
1998,05-Jan-98,TX,0,0,0.1,0.161
1998,05-Jan-98,TX,0,0,0.1,0.161
1998,05-Jan-98,TX,1,0,0.5,0.805
1998,05-Jan-98,TX,0,0,0.1,0.161
1998,05-Jan-98,TX,2,0,4.2,6.759
1998,05-Jan-98,TX,0,0,5.6,9.012
1998,07-Jan-98,LA,0,0,0.2,0.322
1998,11-Jan-98,TX,1,0,7.1,11.426
1998,11-Jan-98,TX,1,0,6.6,10.622
1998,11-Jan-98,TX,1,0,2.5,4.023
1998,11-Jan-98,TX,1,0,7,11.265
1998,11-Jan-98,TX,1,0,1,1.609
1998,12-Jan-98,LA,0,0,0.7,1.127
1998,12-Jan-98,LA,1,0,1,1.609
1998,12-Jan-98,LA,0,0,0.5,0.805
1998,21-Jan-98,TX,0,0,0.2,0.322
1998,21-Jan-98,TX,0,0,0.2,0.322
1998,21-Jan-98,TX,1,0,1,1.609
1998,21-Jan-98,TX,0,0,0.2,0.322
1998,21-Jan-98,TX,0,0,0.1,0.161
1998,21-Jan-98,TX,0,0,0.1,0.161
1998,21-Jan-98,TX,0,0,3,4.828
1998,21-Jan-98,TX,0,0,1,1.609
1998,21-Jan-98,TX,1,1,0.5,0.805
1998,21-Jan-98,TX,0,0,0.5,0.805
1998,21-Jan-98,TX,0,0,6.5,10.461
1998,21-Jan-98,TX,1,0,3,4.828
1998,09-Feb-98,TX,1,0,16,25.75
1998,10-Feb-98,TX,0,0,0.1,0.161
1998,10-Feb-98,TX,0,0,0.2,0.322
1998,10-Feb-98,TX,0,0,0.5,0.805
1998,10-Feb-98,TX,1,4,3,4.828
1998,10-Feb-98,TX,1,4,1.7,2.736
1998,10-Feb-98,TX,1,0,4,6.437
1998,10-Feb-98,TX,1,0,0.5,0.805
1998,10-Feb-98,TX,1,0,0.5,0.805
1998,10-Feb-98,TX,1,0,5,8.047
1998,16-Feb-98,TX,1,4,1.2,1.931
1998,16-Feb-98,TX,0,0,0.2,0.322
1998,16-Feb-98,TX,0,0,0.1,0.161
1998,21-Feb-98,TX,0,0,0.1,0.161
1998,21-Feb-98,TX,0,0,0.1,0.161
1998,21-Feb-98,TX,0,0,0.1,0.161
1998,25-Feb-98,TX,0,0,1,1.609
1998,25-Feb-98,TX,1,0,2.5,4.023
1998,26-Feb-98,LA,1,0,8,12.875
1998,07-Mar-98,TX,0,0,0.5,0.805
1998,16-Mar-98,TX,0,0,0.1,0.161
1998,16-Mar-98,TX,1,0,1.2,1.931
1998,18-Mar-98,TX,0,0,0.1,0.161
1998,30-Mar-98,OK,0,0,0.6,0.966
1998,30-Mar-98,IA,1,0,0.2,0.322
1998,06-Apr-98,TX,0,0,0.1,0.161
1998,06-Apr-98,IA,0,0,0.2,0.322
1998,06-Apr-98,KS,1,2,3.3,5.311
1998,06-Apr-98,IA,0,0,0.1,0.161
1998,06-Apr-98,IA,0,0,0.2,0.322
1998,06-Apr-98,OK,0,0,0.1,0.161
1998,07-Apr-98,IA,0,0,0.1,0.161
1998,07-Apr-98,IA,0,0,0.1,0.161
1998,07-Apr-98,IA,0,0,0.1,0.161
1998,08-Apr-98,TX,0,0,0.5,0.805
1998,08-Apr-98,TX,0,0,1,1.609
1998,08-Apr-98,LA,1,0,0.2,0.322
1998,14-Apr-98,KS,1,0,1.2,1.931
1998,14-Apr-98,KS,1,0,7.5,12.07
1998,14-Apr-98,KS,0,0,0.1,0.161
1998,14-Apr-98,KS,1,0,0.2,0.322
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,26-Apr-98,TX,2,0,0.3,0.483
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,26-Apr-98,TX,1,2,0.2,0.322
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,26-Apr-98,TX,0,0,0.1,0.161
1998,06-May-98,OK,0,0,0.1,0.161
1998,06-May-98,OK,0,0,0.1,0.161
1998,06-May-98,OK,0,0,0.1,0.161
1998,06-May-98,OK,0,0,0.3,0.483
1998,06-May-98,OK,1,2,0.8,1.287
1998,06-May-98,OK,0,0,0.1,0.161
1998,07-May-98,KS,0,0,0.4,0.644
1998,08-May-98,TX,0,0,0.2,0.322
1998,08-May-98,TX,0,0,0.2,0.322
1998,08-May-98,TX,0,0,0.2,0.322
1998,08-May-98,TX,0,0,0.1,0.161
1998,08-May-98,IA,0,0,0.1,0.161
1998,08-May-98,IA,0,0,0.1,0.161
1998,08-May-98,TX,0,0,0.8,1.287
1998,11-May-98,KS,0,0,1,1.609
1998,11-May-98,KS,1,0,5,8.047
1998,11-May-98,NE,0,0,2.5,4.023
1998,11-May-98,KS,0,0,1,1.609
1998,11-May-98,KS,0,0,1,1.609
1998,15-May-98,IA,0,0,1,1.609
1998,15-May-98,NE,2,0,9,14.484
1998,15-May-98,NE,0,0,0.5,0.805
1998,15-May-98,IA,2,0,31.3,50.372
1998,15-May-98,IA,1,0,11,17.703
1998,15-May-98,IA,1,0,2.5,4.023
1998,15-May-98,IA,0,0,0.2,0.322
1998,15-May-98,IA,0,0,0.1,0.161
1998,15-May-98,IA,0,0,0.1,0.161
1998,15-May-98,IA,1,0,2.8,4.506
1998,15-May-98,IA,0,0,0.1,0.161
1998,15-May-98,IA,0,0,0.1,0.161
1998,15-May-98,IA,3,47,47,75.639
1998,15-May-98,IA,0,0,0.2,0.322
1998,15-May-98,IA,0,0,0.3,0.483
1998,19-May-98,IA,0,0,0.2,0.322
1998,19-May-98,IA,0,0,0.7,1.127
1998,19-May-98,NE,0,0,0.5,0.805
1998,20-May-98,SD,0,0,5,8.047
1998,20-May-98,NE,1,0,1,1.609
1998,21-May-98,NE,0,0,0.5,0.805
1998,21-May-98,NE,0,0,3,4.828
1998,21-May-98,NE,2,0,4,6.437
1998,21-May-98,NE,1,0,0.2,0.322
1998,21-May-98,NE,0,0,3,4.828
1998,21-May-98,NE,0,0,0.2,0.322
1998,21-May-98,NE,0,0,0.1,0.161
1998,21-May-98,IA,0,0,0.2,0.322
1998,21-May-98,NE,0,0,0.2,0.322
1998,21-May-98,IA,1,0,0.5,0.805
1998,21-May-98,NE,0,0,0.2,0.322
1998,22-May-98,KS,0,0,0.2,0.322
1998,22-May-98,KS,0,0,0.2,0.322
1998,24-May-98,OK,0,0,0.1,0.161
1998,24-May-98,OK,0,0,0.1,0.161
1998,24-May-98,OK,1,0,5,8.047
1998,24-May-98,KS,0,0,1,1.609
1998,24-May-98,OK,0,0,0.1,0.161
1998,24-May-98,KS,0,0,0.2,0.322
1998,24-May-98,OK,0,0,2.5,4.023
1998,24-May-98,KS,0,0,1,1.609
1998,24-May-98,KS,0,0,1,1.609
1998,24-May-98,OK,0,0,0.1,0.161
1998,24-May-98,OK,0,0,0.1,0.161
1998,24-May-98,OK,0,0,1,1.609
1998,24-May-98,OK,0,0,0.8,1.287
1998,24-May-98,KS,0,0,4,6.437
1998,24-May-98,OK,1,0,2,3.219
1998,24-May-98,OK,0,0,5,8.047
1998,24-May-98,OK,1,0,1,1.609
1998,24-May-98,KS,0,0,1,1.609
1998,24-May-98,OK,1,0,2,3.219
1998,24-May-98,OK,0,0,0.1,0.161
1998,24-May-98,OK,3,0,5.3,8.53
1998,24-May-98,OK,0,0,0.1,0.161
1998,25-May-98,TX,0,0,0.1,0.161
1998,25-May-98,TX,0,0,0.1,0.161
1998,25-May-98,TX,0,0,0.1,0.161
1998,25-May-98,TX,0,0,10,16.093
1998,26-May-98,TX,0,0,0.1,0.161
1998,26-May-98,TX,1,2,3.6,5.794
1998,26-May-98,TX,0,0,0.1,0.161
1998,28-May-98,IA,0,0,1,1.609
1998,28-May-98,IA,0,0,0.1,0.161
1998,28-May-98,IA,0,0,0.2,0.322
1998,28-May-98,NE,2,1,8,12.875
1998,28-May-98,NE,0,0,0.1,0.161
1998,28-May-98,IA,0,0,0.1,0.161
1998,28-May-98,NE,0,0,8,12.875
1998,28-May-98,IA,0,0,0.1,0.161
1998,28-May-98,IA,0,0,0.1,0.161
1998,28-May-98,IA,0,0,0.1,0.161
1998,28-May-98,IA,0,0,0.3,0.483
1998,28-May-98,IA,0,0,0.1,0.161
1998,28-May-98,IA,0,0,0.2,0.322
1998,30-May-98,IA,0,0,0.1,0.161
1998,30-May-98,IA,0,0,0.1,0.161
1998,30-May-98,IA,0,0,0.2,0.322
1998,30-May-98,IA,1,0,22,35.406
1998,30-May-98,SD,0,0,0.1,0.161
1998,30-May-98,SD,1,0,2,3.219
1998,30-May-98,SD,2,0,6,9.656
1998,30-May-98,SD,4,156,14,22.531
1998,30-May-98,SD,1,0,2,3.219
1998,30-May-98,SD,2,0,6,9.656
1998,30-May-98,SD,1,0,2,3.219
1998,30-May-98,SD,1,0,1,1.609
1998,30-May-98,SD,1,0,1,1.609
1998,05-Jun-98,TX,0,0,0.5,0.805
1998,05-Jun-98,TX,1,0,1,1.609
1998,05-Jun-98,TX,1,0,1,1.609
1998,05-Jun-98,TX,0,0,0.2,0.322
1998,08-Jun-98,KS,0,0,0.2,0.322
1998,08-Jun-98,KS,0,0,1,1.609
1998,08-Jun-98,KS,0,0,2,3.219
1998,08-Jun-98,KS,0,0,2,3.219
1998,08-Jun-98,KS,0,0,0.2,0.322
1998,08-Jun-98,KS,0,0,0.5,0.805
1998,08-Jun-98,KS,0,0,0.2,0.322
1998,08-Jun-98,KS,0,0,0.5,0.805
1998,08-Jun-98,KS,0,0,0.2,0.322
1998,08-Jun-98,OK,1,0,3.5,5.633
1998,08-Jun-98,OK,2,0,8,12.875
1998,08-Jun-98,OK,2,0,8,12.875
1998,08-Jun-98,OK,0,0,9,14.484
1998,08-Jun-98,OK,0,0,8,12.875
1998,08-Jun-98,OK,0,0,2,3.219
1998,08-Jun-98,OK,0,0,12,19.312
1998,08-Jun-98,OK,0,0,0.5,0.805
1998,08-Jun-98,OK,1,0,1,1.609
1998,08-Jun-98,OK,0,0,4,6.437
1998,08-Jun-98,OK,0,0,0.5,0.805
1998,08-Jun-98,OK,2,0,0.5,0.805
1998,08-Jun-98,OK,0,0,0.5,0.805
1998,09-Jun-98,NE,0,0,0.5,0.805
1998,09-Jun-98,NE,0,0,2,3.219
1998,09-Jun-98,NE,0,0,0.1,0.161
1998,10-Jun-98,SD,0,0,0.1,0.161
1998,10-Jun-98,KS,0,0,0.1,0.161
1998,11-Jun-98,KS,0,0,0.1,0.161
1998,12-Jun-98,TX,0,0,0.1,0.161
1998,13-Jun-98,NE,0,0,0.1,0.161
1998,13-Jun-98,OK,0,1,0.1,0.161
1998,13-Jun-98,KS,0,0,0.5,0.805
1998,13-Jun-98,KS,0,0,0.5,0.805
1998,13-Jun-98,NE,1,4,7,11.265
1998,13-Jun-98,NE,1,0,4,6.437
1998,13-Jun-98,KS,0,0,0.5,0.805
