Year,Date,State,Magnitude,Total
1955,May-55,TX,1,0
1955,May-55,TX,2,0
1955,May-55,KS,2,0
1955,May-55,TX,0,0
1955,May-55,TX,0,0
1955,May-55,TX,1,0
1955,May-55,TX,1,0
1955,May-55,TX,1,0
1955,May-55,TX,1,0
1955,May-55,TX,2,0
1955,May-55,TX,0,0
1955,May-55,TX,1,0
1955,May-55,TX,1,0
1955,May-55,TX,2,0
1955,May-55,TX,2,0
1955,May-55,OK,0,0
1955,May-55,TX,2,0
1955,May-55,TX,1,0
1955,May-55,TX,0,0
1955,May-55,TX,2,0
1955,May-55,TX,1,0
1955,May-55,TX,2,0
1955,May-55,TX,0,0
1955,May-55,OK,0,0
1955,May-55,TX,2,0
1955,May-55,LA,2,0
1955,May-55,OK,0,0
1955,May-55,TX,4,10
1955,May-55,OK,4,10
1955,May-55,OK,1,0
1955,May-55,OK,1,0
1955,May-55,TX,0,0
1955,May-55,OK,0,0
1955,May-55,OK,1,0
1955,May-55,KS,1,1
1955,May-55,OK,2,1
1955,May-55,OK,3,1
1955,May-55,OK,2,0
1955,May-55,OK,5,300
1955,May-55,KS,5,0
1955,May-55,OK,5,0
1955,May-55,KS,5,353
1955,May-55,TX,1,0
1955,May-55,OK,1,0
1955,May-55,TX,2,0
1955,May-55,KS,2,0
1955,May-55,TX,2,0
1955,May-55,OK,0,0
1955,May-55,OK,1,0
1955,May-55,OK,1,0
1955,May-55,OK,1,0
1955,May-55,OK,0,0
1955,May-55,OK,0,0
1955,May-55,OK,0,0
1955,May-55,OK,1,2
1955,May-55,TX,0,0
1955,May-55,KS,0,0
1955,May-55,NE,1,0
1955,May-55,NE,2,0
1955,May-55,KS,2,1
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,2,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,1,0
1955,May-55,KS,1,0
1955,May-55,KS,0,0
1955,May-55,OK,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,1,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,KS,0,0
1955,May-55,OK,1,0
1955,May-55,OK,0,0
1955,May-55,OK,0,0
1955,May-55,OK,0,0
1955,May-55,TX,2,0
1955,May-55,OK,1,0
1955,Jun-55,TX,1,0
1955,Jun-55,OK,1,2
1955,Jun-55,OK,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,OK,0,0
1955,Jun-55,NE,2,0
1955,Jun-55,NE,0,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,KS,1,0
1955,Jun-55,TX,1,0
1955,Jun-55,OK,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,OK,1,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,4,0
1955,Jun-55,KS,0,0
1955,Jun-55,TX,2,0
1955,Jun-55,KS,4,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,NE,4,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,3,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,1,0
1955,Jun-55,NE,1,0
1955,Jun-55,OK,2,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,3,0
1955,Jun-55,KS,0,0
1955,Jun-55,OK,1,0
1955,Jun-55,NE,0,0
1955,Jun-55,OK,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,TX,1,0
1955,Jun-55,TX,2,0
1955,Jun-55,TX,2,0
1955,Jun-55,TX,1,0
1955,Jun-55,OK,1,0
1955,Jun-55,TX,0,1
1955,Jun-55,TX,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,OK,2,0
1955,Jun-55,OK,2,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,2,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,1,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,1,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,1,0
1955,Jun-55,OK,1,0
1955,Jun-55,TX,2,0
1955,Jun-55,TX,0,0
1955,Jun-55,NE,2,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,2,0
1955,Jun-55,KS,2,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,1,0
1955,Jun-55,OK,2,0
1955,Jun-55,OK,1,0
1955,Jun-55,TX,3,0
1955,Jun-55,OK,2,0
1955,Jun-55,OK,0,0
1955,Jun-55,OK,2,0
1955,Jun-55,OK,1,0
1955,Jun-55,OK,1,0
1955,Jun-55,OK,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,OK,2,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,KS,0,0
1955,Jun-55,TX,0,0
1955,Jun-55,OK,1,0
1955,Jun-55,NE,0,0
1955,Jun-55,LA,0,0
1955,Jun-55,NE,4,31
1955,Jun-55,NE,0,0
1955,Jun-55,SD,2,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,1,0
1955,Jun-55,KS,0,0
1955,Jun-55,KS,0,0
1955,Jul-55,SD,1,0
1955,Jul-55,SD,0,0
1955,Jul-55,OK,1,0
1955,Jul-55,NE,0,0
1955,Jul-55,NE,2,14
1955,Jul-55,NE,1,0
1955,Jul-55,NE,0,0
1955,Jul-55,NE,1,0
1955,Jul-55,NE,1,0
1955,Jul-55,NE,1,0
1955,Jul-55,NE,1,0
1955,Jul-55,NE,2,0
1955,Jul-55,NE,0,0
1955,Jul-55,KS,2,0
1955,Jul-55,OK,1,3
1955,Jul-55,KS,0,0
1955,Jul-55,KS,0,0
1955,Jul-55,OK,1,0
1955,Jul-55,KS,0,0
1955,Jul-55,TX,1,0
1955,Jul-55,OK,1,0
1955,Aug-55,NE,1,0
1955,Aug-55,OK,1,0
1955,Aug-55,TX,1,0
1955,Aug-55,OK,1,0
1955,Aug-55,NE,1,0
1955,Aug-55,NE,1,0
1955,Aug-55,TX,0,0
1955,Aug-55,TX,1,0
1955,Aug-55,SD,2,0
1955,Aug-55,TX,1,0
1955,Aug-55,TX,1,5
1955,Sep-55,KS,1,0
1955,Sep-55,NE,1,0
1955,Sep-55,SD,2,0
1955,Sep-55,TX,1,0
1955,Sep-55,NE,2,0
1955,Sep-55,NE,1,0
1955,Sep-55,NE,1,0
1955,Sep-55,KS,2,0
1955,Sep-55,KS,0,1
1955,Sep-55,TX,2,0
1956,Feb-56,TX,0,0
1956,Feb-56,LA,1,0
1956,Feb-56,TX,2,0
1956,Feb-56,TX,0,0
1956,Feb-56,OK,1,0
1956,Feb-56,OK,0,0
1956,Mar-56,TX,0,0
1956,Mar-56,TX,2,0
1956,Mar-56,TX,2,0
1956,Mar-56,TX,0,0
1956,Mar-56,TX,1,0
1956,Mar-56,OK,2,0
1956,Apr-56,OK,1,0
1956,Apr-56,KS,0,0
1956,Apr-56,KS,3,0
1956,Apr-56,OK,3,2
1956,Apr-56,KS,0,0
1956,Apr-56,KS,0,0
1956,Apr-56,OK,2,4
1956,Apr-56,KS,3,1
1956,Apr-56,OK,2,0
1956,Apr-56,OK,1,0
1956,Apr-56,KS,1,2
1956,Apr-56,KS,3,4
1956,Apr-56,OK,2,1
1956,Apr-56,OK,4,2
1956,Apr-56,OK,3,73
1956,Apr-56,KS,4,29
1956,Apr-56,NE,2,0
1956,Apr-56,OK,3,3
1956,Apr-56,OK,4,46
1956,Apr-56,KS,4,11
1956,Apr-56,TX,3,0
1956,Apr-56,LA,1,2
1956,Apr-56,OK,1,0
1956,Apr-56,OK,3,4
1956,Apr-56,OK,3,0
1956,Apr-56,OK,2,0
1956,Apr-56,OK,1,0
1956,Apr-56,OK,0,0
1956,Apr-56,KS,1,0
1956,Apr-56,TX,1,0
1956,Apr-56,IA,2,0
1956,Apr-56,KS,0,0
1956,Apr-56,NE,3,1
1956,Apr-56,OK,1,0
1956,Apr-56,OK,2,0
1956,Apr-56,KS,0,0
1956,Apr-56,OK,0,0
1956,Apr-56,OK,2,0
1956,Apr-56,TX,0,0
1956,May-56,TX,1,0
1956,May-56,TX,1,0
1956,May-56,TX,1,0
1956,May-56,TX,1,1
1956,May-56,TX,0,0
1956,May-56,TX,2,0
1956,May-56,SD,2,2
1956,May-56,NE,2,0
1956,May-56,SD,2,0
1956,May-56,KS,0,0
1956,May-56,NE,1,0
1956,May-56,KS,0,0
1956,May-56,NE,1,0
1956,May-56,NE,1,0
1956,May-56,TX,1,0
1956,May-56,KS,0,0
1956,May-56,KS,0,0
1956,May-56,OK,1,0
1956,May-56,TX,1,0
1956,May-56,TX,1,0
1956,May-56,OK,0,0
1956,May-56,TX,0,0
1956,May-56,TX,0,0
1956,May-56,TX,1,0
1956,May-56,TX,1,0
1956,May-56,TX,0,0
1956,May-56,TX,0,0
1956,May-56,KS,1,0
1956,May-56,KS,0,0
1956,May-56,IA,1,0
1956,May-56,IA,0,0
1956,May-56,KS,1,0
1956,May-56,TX,0,0
1956,May-56,TX,0,0
1956,May-56,NE,2,0
1956,May-56,IA,2,0
1956,May-56,NE,1,0
1956,May-56,KS,0,0
1956,May-56,KS,0,0
1956,May-56,KS,0,0
1956,May-56,OK,0,0
1956,May-56,OK,0,0
1956,May-56,OK,0,0
1956,May-56,OK,2,0
1956,Jun-56,OK,1,0
1956,Jun-56,OK,2,0
1956,Jun-56,NE,2,0
1956,Jun-56,NE,4,0
1956,Jun-56,KS,0,0
1956,Jun-56,NE,2,3
1956,Jun-56,NE,2,1
1956,Jun-56,NE,1,1
1956,Jun-56,NE,1,0
1956,Jun-56,OK,2,0
1956,Jun-56,OK,2,0
1956,Jun-56,OK,0,0
1956,Jun-56,SD,0,0
1956,Jun-56,NE,1,0
1956,Jun-56,TX,3,0
1956,Jun-56,TX,1,0
1956,Jun-56,OK,1,0
1956,Jun-56,KS,2,0
1956,Jun-56,TX,0,0
1956,Jun-56,TX,1,3
1956,Jun-56,KS,1,0
1956,Jun-56,NE,1,0
1956,Jun-56,SD,2,0
1956,Jun-56,SD,1,0
1956,Jun-56,KS,0,0
1956,Jun-56,TX,1,3
1956,Jun-56,KS,0,0
1956,Jun-56,OK,1,0
1956,Jun-56,OK,1,0
1956,Jun-56,NE,0,0
1956,Jun-56,KS,0,0
1956,Jun-56,KS,0,0
1956,Jun-56,NE,2,0
1956,Jun-56,KS,0,0
1956,Jun-56,OK,1,0
1956,Jun-56,SD,2,1
1956,Jul-56,NE,0,0
1956,Jul-56,NE,1,0
1956,Jul-56,KS,2,0
1956,Jul-56,KS,1,0
1956,Jul-56,OK,1,1
1956,Jul-56,OK,1,0
1956,Jul-56,OK,1,0
1956,Jul-56,OK,2,0
1956,Jul-56,KS,2,0
1956,Jul-56,OK,2,0
1956,Jul-56,SD,1,0
1956,Jul-56,NE,0,0
1956,Jul-56,NE,0,0
1956,Jul-56,TX,0,0
1956,Jul-56,NE,1,0
1956,Jul-56,TX,0,0
1956,Jul-56,KS,0,0
1956,Jul-56,KS,0,0
1956,Jul-56,KS,2,0
1956,Jul-56,KS,2,0
1956,Jul-56,KS,1,0
1956,Jul-56,KS,0,0
1956,Jul-56,KS,0,0
1956,Jul-56,KS,2,1
1956,Jul-56,LA,1,0
1956,Jul-56,KS,3,0
1956,Jul-56,OK,0,0
1956,Jul-56,IA,2,1
1956,Jul-56,KS,0,0
1956,Jul-56,NE,0,0
1956,Jul-56,KS,1,0
1956,Jul-56,TX,1,0
1956,Jul-56,KS,3,0
1956,Jul-56,KS,2,0
1956,Jul-56,OK,0,0
1956,Jul-56,TX,1,0
1956,Jul-56,TX,1,0
1956,Jul-56,TX,1,1
1956,Jul-56,NE,1,0
1956,Jul-56,NE,1,0
1956,Aug-56,SD,0,0
1956,Aug-56,SD,0,0
1956,Aug-56,SD,3,0
1956,Aug-56,NE,0,0
1956,Aug-56,OK,1,0
1956,Aug-56,SD,2,0
1956,Aug-56,TX,2,0
1956,Aug-56,KS,1,0
1956,Aug-56,IA,3,8
1956,Aug-56,TX,2,0
1956,Aug-56,NE,1,0
1956,Aug-56,IA,2,0
1956,Aug-56,TX,1,0
1956,Aug-56,TX,1,0
1956,Aug-56,OK,0,0
1956,Sep-56,NE,1,0
1956,Sep-56,TX,2,0
1956,Sep-56,TX,2,0
1956,Oct-56,LA,0,0
1956,Oct-56,TX,1,0
1956,Oct-56,TX,1,2
1956,Oct-56,TX,2,0
1956,Oct-56,TX,1,0
1956,Oct-56,TX,0,0
1956,Oct-56,TX,0,0
1956,Oct-56,TX,0,0
1956,Oct-56,TX,2,0
1956,Oct-56,TX,2,1
1956,Oct-56,LA,0,2
1956,Oct-56,KS,2,0
1956,Oct-56,KS,2,0
1956,Oct-56,NE,1,0
1956,Oct-56,NE,4,2
1956,Oct-56,KS,1,0
1956,Oct-56,KS,1,0
1956,Oct-56,KS,1,0
1956,Oct-56,NE,3,0
1956,Oct-56,KS,1,2
1956,Oct-56,KS,3,0
1956,Oct-56,KS,1,0
1956,Oct-56,KS,3,2
1956,Oct-56,KS,3,1
1956,Oct-56,NE,1,0
1956,Oct-56,OK,1,0
1956,Nov-56,TX,0,0
1956,Nov-56,NE,0,0
1956,Nov-56,TX,2,0
1956,Nov-56,OK,2,0
1956,Dec-56,KS,0,1
1956,Dec-56,KS,0,1
1957,Jan-57,OK,1,0
1957,Jan-57,OK,2,0
1957,Jan-57,OK,2,0
1957,Jan-57,OK,4,30
1957,Jan-57,LA,3,12
1957,Feb-57,TX,0,0
1957,Mar-57,TX,0,0
1957,Mar-57,TX,2,4
1957,Mar-57,TX,2,0
1957,Mar-57,TX,2,8
1957,Mar-57,TX,1,0
1957,Mar-57,TX,2,4
1957,Mar-57,TX,0,0
1957,Mar-57,TX,0,0
1957,Mar-57,TX,2,0
1957,Mar-57,TX,3,2
1957,Mar-57,TX,3,2
1957,Mar-57,TX,1,0
1957,Mar-57,TX,1,0
1957,Mar-57,LA,3,2
1957,Mar-57,TX,2,0
1957,Mar-57,TX,2,0
1957,Mar-57,TX,2,0
1957,Mar-57,TX,2,2
1957,Mar-57,TX,1,0
1957,Mar-57,LA,2,0
1957,Mar-57,TX,0,0
1957,Mar-57,LA,1,0
1957,Mar-57,TX,1,0
1957,Mar-57,TX,1,0
1957,Mar-57,LA,1,3
1957,Mar-57,LA,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,2,2
1957,Apr-57,TX,2,1
1957,Apr-57,OK,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,3,4
1957,Apr-57,TX,3,210
1957,Apr-57,OK,2,1
1957,Apr-57,OK,2,3
1957,Apr-57,OK,4,8
1957,Apr-57,OK,4,6
1957,Apr-57,TX,2,3
1957,Apr-57,TX,2,0
1957,Apr-57,TX,3,1
1957,Apr-57,TX,1,0
1957,Apr-57,OK,2,1
1957,Apr-57,TX,2,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,1,0
1957,Apr-57,TX,2,3
1957,Apr-57,OK,2,2
1957,Apr-57,OK,2,0
1957,Apr-57,OK,1,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,1,0
1957,Apr-57,OK,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,2,0
1957,Apr-57,LA,0,0
1957,Apr-57,NE,2,0
1957,Apr-57,SD,1,0
1957,Apr-57,TX,3,0
1957,Apr-57,KS,0,0
1957,Apr-57,KS,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,1,0
1957,Apr-57,SD,2,0
1957,Apr-57,NE,1,0
1957,Apr-57,OK,1,0
1957,Apr-57,OK,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,2,0
1957,Apr-57,IA,0,0
1957,Apr-57,OK,1,0
1957,Apr-57,NE,1,0
1957,Apr-57,NE,1,0
1957,Apr-57,NE,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,2,0
1957,Apr-57,OK,1,1
1957,Apr-57,TX,4,7
1957,Apr-57,TX,4,6
1957,Apr-57,TX,2,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,NE,1,0
1957,Apr-57,NE,0,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,1,0
1957,Apr-57,KS,1,0
1957,Apr-57,KS,1,0
1957,Apr-57,KS,2,0
1957,Apr-57,KS,2,0
1957,Apr-57,OK,2,0
1957,Apr-57,OK,2,0
1957,Apr-57,KS,0,0
1957,Apr-57,OK,1,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,3,1
1957,Apr-57,OK,2,0
1957,Apr-57,OK,2,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,1,0
1957,Apr-57,OK,1,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,3,1
1957,Apr-57,TX,2,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,1,0
1957,Apr-57,IA,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,0,0
1957,Apr-57,NE,4,9
1957,Apr-57,TX,1,0
1957,Apr-57,NE,3,0
1957,Apr-57,OK,0,0
1957,Apr-57,OK,2,0
1957,Apr-57,OK,1,0
1957,Apr-57,OK,1,0
1957,Apr-57,TX,0,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,3,0
1957,Apr-57,TX,2,6
1957,Apr-57,TX,3,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,2,0
1957,Apr-57,TX,0,0
1957,Apr-57,LA,2,0
1957,Apr-57,TX,1,0
1957,Apr-57,TX,1,0
1957,May-57,TX,0,0
1957,May-57,NE,2,0
1957,May-57,KS,1,0
1957,May-57,KS,0,0
1957,May-57,OK,0,0
1957,May-57,TX,1,0
1957,May-57,TX,2,0
1957,May-57,OK,0,0
1957,May-57,IA,1,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,TX,1,0
1957,May-57,KS,0,0
1957,May-57,NE,0,0
1957,May-57,NE,1,0
1957,May-57,NE,1,0
1957,May-57,TX,0,0
1957,May-57,TX,0,0
1957,May-57,TX,1,0
1957,May-57,OK,0,0
1957,May-57,TX,1,0
1957,May-57,OK,1,0
1957,May-57,TX,3,1
1957,May-57,TX,3,0
1957,May-57,TX,1,0
1957,May-57,TX,2,0
1957,May-57,TX,0,1
1957,May-57,TX,4,101
1957,May-57,TX,2,0
1957,May-57,OK,1,0
1957,May-57,NE,1,0
1957,May-57,KS,1,0
1957,May-57,KS,0,0
1957,May-57,KS,1,0
1957,May-57,KS,2,0
1957,May-57,KS,1,0
1957,May-57,KS,1,0
1957,May-57,KS,1,0
1957,May-57,KS,1,0
1957,May-57,TX,2,0
1957,May-57,TX,0,0
1957,May-57,NE,1,0
1957,May-57,NE,2,0
1957,May-57,NE,1,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,KS,1,0
1957,May-57,NE,0,0
1957,May-57,NE,1,0
1957,May-57,NE,0,0
1957,May-57,KS,4,0
1957,May-57,KS,2,0
1957,May-57,KS,2,0
1957,May-57,KS,2,0
1957,May-57,KS,3,0
1957,May-57,SD,1,0
1957,May-57,NE,1,0
1957,May-57,NE,2,0
1957,May-57,NE,2,0
1957,May-57,OK,0,0
1957,May-57,NE,2,0
1957,May-57,KS,1,0
1957,May-57,OK,2,0
1957,May-57,OK,2,0
1957,May-57,KS,0,0
1957,May-57,KS,5,38
1957,May-57,OK,0,0
1957,May-57,OK,0,0
1957,May-57,OK,1,0
1957,May-57,KS,3,0
1957,May-57,OK,0,0
1957,May-57,OK,1,0
1957,May-57,OK,1,0
1957,May-57,OK,1,0
1957,May-57,OK,3,1
1957,May-57,IA,2,0
1957,May-57,OK,0,0
1957,May-57,OK,2,0
1957,May-57,OK,0,0
1957,May-57,OK,1,0
1957,May-57,OK,2,0
1957,May-57,OK,1,0
1957,May-57,OK,0,0
1957,May-57,OK,0,0
1957,May-57,OK,1,0
1957,May-57,OK,0,0
1957,May-57,OK,0,0
1957,May-57,TX,3,4
1957,May-57,TX,1,2
1957,May-57,TX,0,0
1957,May-57,LA,1,1
1957,May-57,OK,1,0
1957,May-57,TX,2,0
1957,May-57,TX,0,0
1957,May-57,TX,0,0
1957,May-57,TX,3,3
1957,May-57,TX,3,1
1957,May-57,TX,1,0
1957,May-57,TX,0,0
1957,May-57,TX,0,0
1957,May-57,TX,3,1
1957,May-57,OK,1,0
1957,May-57,KS,1,0
1957,May-57,OK,4,9
1957,May-57,OK,2,0
1957,May-57,TX,2,0
1957,May-57,NE,1,0
1957,May-57,OK,0,0
1957,May-57,TX,1,0
1957,May-57,OK,2,0
1957,May-57,OK,1,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,OK,1,0
1957,May-57,OK,2,0
1957,May-57,OK,0,0
1957,May-57,OK,0,0
1957,May-57,OK,0,0
1957,May-57,OK,2,0
1957,May-57,OK,1,0
1957,May-57,OK,1,0
1957,May-57,TX,0,0
1957,May-57,SD,1,0
1957,May-57,IA,0,0
1957,May-57,TX,1,0
1957,May-57,IA,0,0
1957,May-57,IA,1,0
1957,May-57,IA,1,0
1957,May-57,IA,0,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,OK,0,0
1957,May-57,OK,0,0
1957,May-57,IA,0,0
1957,May-57,KS,0,0
1957,May-57,OK,0,0
1957,May-57,IA,1,0
1957,May-57,IA,0,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,May-57,KS,0,0
1957,Jun-57,TX,1,0
1957,Jun-57,SD,1,0
1957,Jun-57,NE,1,0
1957,Jun-57,SD,1,0
1957,Jun-57,SD,0,0
1957,Jun-57,SD,3,0
1957,Jun-57,SD,2,0
1957,Jun-57,TX,2,0
1957,Jun-57,IA,0,0
1957,Jun-57,NE,1,0
1957,Jun-57,IA,0,0
1957,Jun-57,KS,2,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,1,0
1957,Jun-57,OK,0,0
1957,Jun-57,OK,1,0
1957,Jun-57,OK,1,0
1957,Jun-57,OK,1,1
1957,Jun-57,TX,3,0
1957,Jun-57,OK,1,0
1957,Jun-57,SD,0,0
1957,Jun-57,SD,0,0
1957,Jun-57,SD,0,0
1957,Jun-57,SD,0,0
1957,Jun-57,NE,1,0
1957,Jun-57,NE,1,0
1957,Jun-57,KS,1,0
1957,Jun-57,KS,1,0
1957,Jun-57,NE,1,0
1957,Jun-57,NE,1,0
1957,Jun-57,KS,3,0
1957,Jun-57,KS,3,0
1957,Jun-57,KS,1,0
1957,Jun-57,NE,1,0
1957,Jun-57,NE,2,0
1957,Jun-57,NE,1,0
1957,Jun-57,NE,1,0
1957,Jun-57,IA,2,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,0,0
1957,Jun-57,SD,2,1
1957,Jun-57,NE,3,0
1957,Jun-57,NE,1,0
1957,Jun-57,NE,0,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,1,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,1,2
1957,Jun-57,TX,0,0
1957,Jun-57,TX,1,0
1957,Jun-57,KS,0,0
1957,Jun-57,LA,0,0
1957,Jun-57,NE,1,0
1957,Jun-57,NE,0,0
1957,Jun-57,LA,1,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,0,0
1957,Jun-57,KS,1,3
1957,Jun-57,SD,2,0
1957,Jun-57,KS,0,0
1957,Jul-57,OK,0,0
1957,Jul-57,OK,2,0
1957,Jul-57,OK,2,0
1957,Jul-57,NE,2,0
1957,Jul-57,NE,1,0
1957,Jul-57,SD,1,0
1957,Jul-57,NE,1,0
1957,Jul-57,NE,0,0
1957,Jul-57,IA,1,1
1957,Jul-57,NE,1,0
1957,Jul-57,NE,2,1
1957,Jul-57,NE,0,0
1957,Jul-57,LA,0,0
1957,Jul-57,SD,0,0
1957,Jul-57,SD,1,1
1957,Jul-57,NE,1,0
1957,Jul-57,NE,1,0
1957,Jul-57,NE,1,0
1957,Jul-57,NE,3,0
1957,Jul-57,OK,2,0
1957,Jul-57,IA,0,0
1957,Jul-57,KS,0,0
1957,Aug-57,TX,2,0
1957,Aug-57,TX,2,0
1957,Aug-57,OK,0,0
1957,Aug-57,SD,0,0
1957,Aug-57,OK,0,0
1957,Aug-57,OK,1,0
1957,Aug-57,NE,1,0
1957,Aug-57,NE,0,0
1957,Aug-57,TX,2,0
1957,Sep-57,SD,0,0
1957,Sep-57,OK,4,8
1957,Sep-57,OK,2,3
1957,Sep-57,OK,0,0
1957,Sep-57,OK,0,0
1957,Sep-57,TX,1,0
1957,Sep-57,TX,1,0
1957,Sep-57,OK,0,0
1957,Oct-57,TX,2,0
1957,Oct-57,OK,0,0
1957,Oct-57,TX,2,0
1957,Oct-57,TX,2,0
1957,Oct-57,TX,3,0
1957,Oct-57,TX,2,0
1957,Oct-57,LA,3,30
1957,Oct-57,LA,1,0
1957,Oct-57,LA,1,0
1957,Oct-57,LA,1,0
1957,Oct-57,TX,3,1
1957,Oct-57,LA,2,2
1957,Oct-57,LA,2,0
1957,Nov-57,LA,2,0
1957,Nov-57,LA,1,0
1957,Nov-57,LA,3,5
1957,Nov-57,LA,1,0
1957,Nov-57,TX,1,0
1957,Nov-57,LA,3,19
1957,Nov-57,TX,3,61
1957,Nov-57,TX,3,1
1957,Nov-57,TX,4,82
1957,Nov-57,LA,1,15
1957,Nov-57,LA,3,14
1957,Nov-57,LA,2,0
1957,Nov-57,LA,2,0
1957,Nov-57,LA,1,0
1957,Nov-57,LA,3,1
1957,Nov-57,TX,2,2
1957,Nov-57,LA,1,0
1958,Jan-58,TX,2,0
1958,Jan-58,TX,1,0
